region,settlement,year,assets,assets_depreciation,assets_exhausted,assets_new,invest_budg,invest_fed,investment,wage,workers
Ростовская область,Батайск,2014,7882.9,46.8,4.1,399.9,37.5,14.9,1267.4,25689.5,21.7
Ростовская область,Батайск,2015,10035.8,48.6,8.1,500.4,43.1,11.9,1487.9,26439.7,20.7
Ростовская область,Батайск,2016,11110.3,51.8,8.9,632.2,12.9,2.1,892.8,28153.3,19.7
Ростовская область,Батайск,2017,10948.9,53.1,8.1,316.5,16.7,0.7,1089.0,30610.2,19.1
Ростовская область,Батайск,2018,15555.2,65.4,12.0,965.7,56.7,45.6,1162.2,33010.7,20.1
Ростовская область,Батайск,2019,15100.3,65.7,12.4,656.5,53.5,0.8,1821.5,34716.1,19.2
Ростовская область,Волгодонск,2008,37516.95,29.9,6.3,,52.0,49.9,14939.1,15947.2,39.6
Ростовская область,Волгодонск,2009,38606.647,32.8,8.6,,40.8,40.5,26178.3,19008.8,40.3
Ростовская область,Волгодонск,2010,96589.1,11.8,2.8,56577.0,25.5,25.0,17171.1,20225.6,40.6
Ростовская область,Волгодонск,2011,99808.2,17.2,4.1,3224.6,2.2,1.0,18084.6,21021.0,41.1
Ростовская область,Волгодонск,2012,96514.4,22.3,4.6,3559.1,,,,23798.3,41.9
Ростовская область,Волгодонск,2013,100045.6,27.4,5.9,2899.8,0.5,0.1,27313.0,26329.5,41.6
Ростовская область,Волгодонск,2014,99390.7,32.3,6.8,3573.3,0.3,0.03,35093.3,29800.6,41.1
Ростовская область,Волгодонск,2015,189859.0,19.0,3.2,89016.0,1.2,0.02,34130.7,31141.1,41.6
Ростовская область,Волгодонск,2016,194119.3,24.2,6.1,4383.2,1.8,0.0,24091.6,32579.7,39.3
Ростовская область,Волгодонск,2017,199847.0,29.1,6.9,4998.7,1.6,0.02,22346.2,35242.6,37.5
Ростовская область,Волгодонск,2018,283356.5,23.9,7.1,85520.3,2.0,0.1,12028.1,38175.8,36.9
Ростовская область,Волгодонск,2019,285273.1,27.9,6.8,4125.5,6.0,0.8,6639.6,39783.8,35.6
Ростовская область,Новочеркасск,2008,21763.665,38.0,15.6,,12.6,8.3,4595.3,13094.3,50.0
Ростовская область,Новочеркасск,2009,23977.255,38.5,16.5,,9.2,6.8,4566.7,14547.5,47.4
Ростовская область,Новочеркасск,2010,25773.6,38.1,13.7,2426.6,5.5,4.5,9000.4,15477.7,45.8
Ростовская область,Новочеркасск,2011,23288.9,34.3,13.0,3135.1,11.6,9.8,6425.3,17913.8,44.9
Ростовская область,Новочеркасск,2012,24320.9,33.3,10.9,2580.0,,,,21179.1,45.3
Ростовская область,Новочеркасск,2013,27932.7,29.5,8.6,4421.0,3.4,1.8,12265.0,23612.1,45.5
Ростовская область,Новочеркасск,2014,33533.1,29.6,8.3,5510.3,4.1,1.3,8504.7,25502.7,43.8
Ростовская область,Новочеркасск,2015,35940.9,32.6,10.8,1969.1,6.3,2.1,9011.5,25801.9,41.1
Ростовская область,Новочеркасск,2016,69775.0,19.1,5.8,33596.3,7.7,6.2,7325.9,28173.4,39.2
Ростовская область,Новочеркасск,2017,74073.1,24.5,5.9,3567.7,12.2,7.2,3292.5,29517.9,36.0
Ростовская область,Новочеркасск,2018,73971.4,30.1,7.0,2239.2,33.4,23.8,3975.3,33136.2,37.5
Ростовская область,Новочеркасск,2019,77612.1,30.7,7.2,5376.2,18.7,13.6,5062.7,36331.8,37.0
Ростовская область,Новошахтинск,2008,3580.576,26.1,4.2,,23.1,3.3,383.7,9485.9,14.0
Ростовская область,Новошахтинск,2009,4141.359,44.3,21.7,,19.3,0.6,631.6,10646.8,13.0
Ростовская область,Новошахтинск,2010,4511.4,46.4,21.9,351.4,16.3,0.3,896.4,11513.5,12.5
Ростовская область,Новошахтинск,2011,4592.6,47.7,23.7,245.2,35.2,15.8,712.9,12795.0,12.4
Ростовская область,Новошахтинск,2012,3834.9,36.2,7.8,281.4,,,,14975.4,12.3
Ростовская область,Новошахтинск,2013,4241.3,38.6,8.0,564.5,16.6,1.9,1564.6,17580.3,12.5
Ростовская область,Новошахтинск,2014,5141.1,35.0,5.5,1095.4,13.5,7.2,2896.6,18607.9,12.3
Ростовская область,Новошахтинск,2015,5330.7,31.7,7.6,334.3,30.0,3.5,807.7,19264.7,12.1
Ростовская область,Новошахтинск,2016,6486.7,28.2,4.8,897.3,23.8,0.02,1267.7,21093.9,12.0
Ростовская область,Новошахтинск,2017,7116.4,31.6,5.9,242.6,13.4,0.7,807.7,21613.9,12.4
Ростовская область,Новошахтинск,2018,6765.9,40.4,6.9,73.4,15.8,1.0,490.8,23093.4,11.7
Ростовская область,Новошахтинск,2019,7482.7,44.6,9.4,158.9,28.3,0.9,623.5,25418.3,11.6
Ростовская область,Таганрог,2008,41511.428,39.8,12.5,,12.0,7.7,11262.5,13520.4,83.8
Ростовская область,Таганрог,2009,51860.592,34.4,11.6,,13.6,7.2,6406.3,14188.8,78.2
Ростовская область,Таганрог,2010,55373.2,36.7,11.5,4573.1,11.6,4.4,5692.6,15525.9,75.9
Ростовская область,Таганрог,2011,62195.4,38.5,12.3,6687.2,12.9,9.5,6108.4,17375.7,75.2
Ростовская область,Таганрог,2012,57968.9,42.6,15.0,4262.4,,,,19793.2,72.6
Ростовская область,Таганрог,2013,66207.2,40.4,14.7,9767.9,7.2,3.5,8701.8,22582.7,68.3
Ростовская область,Таганрог,2014,67464.5,41.1,13.3,4419.6,16.7,6.6,4468.7,25137.0,64.9
Ростовская область,Таганрог,2015,71021.6,43.3,13.5,5696.5,23.5,17.4,6206.7,26673.8,62.4
Ростовская область,Таганрог,2016,77339.4,43.9,14.3,7774.5,6.5,4.4,8668.7,28357.0,60.3
Ростовская область,Таганрог,2017,80325.9,45.1,10.6,6433.9,15.4,9.3,6347.9,30784.5,58.4
Ростовская область,Таганрог,2018,83633.5,50.4,15.0,3324.6,23.1,6.6,6365.0,33728.8,57.4
Ростовская область,Таганрог,2019,88542.3,52.8,16.3,3901.2,25.2,1.1,8093.5,35739.2,56.1
Ростовская область,Шахты,2008,24175.269,18.2,1.6,,8.0,2.3,4925.5,11543.0,37.7
Ростовская область,Шахты,2009,25903.702,25.1,5.3,,27.1,11.8,1231.1,12854.2,36.0
Ростовская область,Шахты,2010,28588.9,28.1,5.3,2633.2,5.3,1.7,2227.2,13613.3,34.3
Ростовская область,Шахты,2011,29452.4,33.6,5.8,2416.5,7.2,2.9,3739.4,15206.8,33.8
Ростовская область,Шахты,2012,23699.0,36.3,4.0,1383.0,,,,17220.4,34.8
Ростовская область,Шахты,2013,27460.3,36.4,5.7,3334.5,23.0,10.0,1644.2,19778.5,34.9
Ростовская область,Шахты,2014,26099.3,41.8,6.2,1948.1,16.6,4.4,3397.6,22396.8,35.1
Ростовская область,Шахты,2015,25570.5,39.8,9.5,1335.9,8.6,2.7,7514.9,23639.5,33.3
Ростовская область,Шахты,2016,31823.4,33.5,8.5,7505.7,5.9,2.4,3389.4,25163.3,32.5
Ростовская область,Шахты,2017,39872.1,33.0,7.2,7574.0,9.1,1.3,2848.2,26465.2,31.7
Ростовская область,Шахты,2018,46418.0,33.7,8.3,3438.9,16.7,1.1,2311.9,29053.0,31.6
Ростовская область,Шахты,2019,45208.8,38.1,11.9,2546.7,14.9,1.1,3224.0,31283.3,31.1
Рязанская область,Рязань,2008,335306.262,47.1,15.7,,13.1,5.8,25064.2,15646.7,171.8
Рязанская область,Рязань,2009,358021.532,49.3,11.8,,24.7,14.1,13327.7,16724.4,164.7
Рязанская область,Рязань,2010,376010.5,52.1,17.1,17172.9,20.6,7.1,16595.5,18641.9,163.0
Рязанская область,Рязань,2011,260738.1,45.3,13.9,26227.5,17.5,5.4,21619.8,21202.5,163.1
Рязанская область,Рязань,2012,276356.3,47.3,13.7,21036.7,17.4,8.6,30148.1,24159.8,163.5
Рязанская область,Рязань,2013,301907.0,47.9,15.6,28901.9,16.9,12.9,33853.1,27569.7,162.1
Рязанская область,Рязань,2014,327598.4,47.8,14.5,29929.9,13.4,8.9,27405.1,29795.7,161.9
Рязанская область,Рязань,2015,353321.6,48.0,14.9,32518.2,21.3,17.1,26832.8,31033.1,160.8
Рязанская область,Рязань,2016,372273.4,52.0,17.2,19214.9,18.2,12.2,25800.3,33313.3,157.3
Рязанская область,Рязань,2017,403245.7,53.5,19.0,34428.6,13.9,10.4,36335.5,36024.7,155.2
Рязанская область,Рязань,2018,449698.8,54.5,20.1,49329.5,22.1,16.6,24054.2,39288.7,152.9
Рязанская область,Рязань,2019,485040.1,56.5,23.1,77876.9,18.5,13.1,27748.1,41740.0,152.1
Саратовская область,Балаково,2008,67662.484,37.8,6.2,,11.9,2.3,8525.5,13803.0,55.2
Саратовская область,Балаково,2009,66725.539,39.1,6.9,,37.6,8.6,3017.5,15119.0,49.6
Саратовская область,Балаково,2010,36334.9,24.9,5.4,3154.6,16.2,9.4,9405.5,14744.0,42.9
Саратовская область,Балаково,2011,38179.1,27.4,6.5,1980.3,10.9,1.3,8216.7,16247.8,43.0
Саратовская область,Балаково,2012,41717.4,31.1,7.6,2911.6,10.1,8.4,13972.4,19040.0,42.8
Саратовская область,Балаково,2013,46662.2,30.7,9.5,6015.2,3.0,0.3,13280.5,21275.0,42.3
Саратовская область,Балаково,2014,69494.7,21.2,6.8,23403.2,1.0,0.1,12060.9,23348.8,42.7
Саратовская область,Балаково,2015,83984.6,21.5,6.1,16304.4,20.0,18.3,11561.1,23524.7,39.1
Саратовская область,Балаково,2016,69018.9,27.8,8.0,8654.2,3.5,2.6,7366.2,23827.1,36.9
Саратовская область,Балаково,2017,72387.9,30.0,7.2,4391.8,1.5,0.2,6535.8,25885.5,34.9
Саратовская область,Балаково,2018,80809.1,30.2,7.3,9502.4,2.6,0.6,9104.8,28207.5,34.7
Саратовская область,Балаково,2019,86887.8,30.4,8.0,9269.2,5.2,3.8,8066.6,30495.7,34.4
Саратовская область,Энгельс,2008,18265.982,35.6,8.0,,15.0,3.4,4912.2,12326.0,59.2
Саратовская область,Энгельс,2009,18193.345,36.7,7.4,,7.6,3.7,3565.5,13190.0,56.1
Саратовская область,Энгельс,2010,18964.9,36.4,7.9,1951.4,5.4,1.2,2323.3,14915.0,55.6
Саратовская область,Энгельс,2011,53520.2,38.2,9.4,2075.9,6.3,4.0,3508.5,16958.6,56.3
Саратовская область,Энгельс,2012,56791.5,41.2,10.0,2164.6,8.5,3.6,3047.8,19650.0,56.8
Саратовская область,Энгельс,2013,60847.5,44.5,11.2,3887.1,5.4,2.6,5922.2,21698.0,56.9
Саратовская область,Энгельс,2014,29392.9,44.9,11.4,3557.2,9.2,6.0,7739.8,23080.8,56.5
Саратовская область,Энгельс,2015,36228.0,39.2,9.5,7652.9,4.7,2.3,9793.3,24253.4,56.2
Саратовская область,Энгельс,2016,36782.9,43.7,11.0,2649.7,9.7,8.5,6920.8,25097.0,53.6
Саратовская область,Энгельс,2017,43170.8,44.7,11.8,5065.4,10.5,8.0,6838.6,27028.2,50.2
Саратовская область,Энгельс,2018,48299.5,45.8,12.6,9052.9,20.5,17.5,6611.1,29057.5,49.3
Саратовская область,Энгельс,2019,52245.5,47.7,12.3,6177.3,26.1,21.6,8365.2,30972.2,45.9
Саратовская область,Саратов,2008,331186.223,38.3,10.9,,14.7,7.3,21865.1,14710.0,275.1
Саратовская область,Саратов,2009,514172.943,49.8,17.1,,28.7,22.1,19891.8,16226.0,259.8
Саратовская область,Саратов,2010,426384.2,40.8,12.1,24024.1,22.7,16.7,21708.1,18107.0,251.5
Саратовская область,Саратов,2011,461440.8,43.9,12.2,26989.2,8.5,5.1,39522.1,20011.2,248.6
Саратовская область,Саратов,2012,518371.2,48.2,12.0,42968.6,13.1,8.3,40189.6,23370.0,248.0
Саратовская область,Саратов,2013,544395.8,46.6,12.6,42891.8,14.6,11.0,43888.4,26095.0,247.7
Саратовская область,Саратов,2014,860335.7,58.3,22.5,43558.1,12.7,9.0,43467.9,28027.3,245.4
Саратовская область,Саратов,2015,899816.7,59.2,25.7,47709.0,9.9,8.9,39414.9,28697.6,244.6
Саратовская область,Саратов,2016,1003093.4,60.9,30.7,49476.7,7.7,6.2,53809.9,30548.3,236.1
Саратовская область,Саратов,2017,1011393.2,63.2,31.6,54648.6,14.6,9.5,45062.7,32713.3,228.3
Саратовская область,Саратов,2018,1072373.0,63.8,31.3,99638.0,14.9,9.4,54159.8,36077.0,226.1
Саратовская область,Саратов,2019,1089316.2,64.4,32.4,68997.0,14.2,4.6,61130.4,39080.7,222.8
Сахалинская область,Южно-Сахалинск,2008,144455.46,30.7,6.9,,15.0,1.6,19935.7,35527.1,84.2
Сахалинская область,Южно-Сахалинск,2009,180022.683,32.5,7.6,,20.6,5.6,16290.7,39396.9,80.4
Сахалинская область,Южно-Сахалинск,2010,193736.9,34.2,7.6,14698.4,21.0,13.3,11863.5,43402.7,78.0
Сахалинская область,Южно-Сахалинск,2011,318770.9,19.7,6.3,113195.0,10.1,4.1,17130.4,45756.0,79.1
Сахалинская область,Южно-Сахалинск,2012,284906.0,24.3,5.2,35583.5,17.9,5.3,29236.9,58454.0,79.2
Сахалинская область,Южно-Сахалинск,2013,327254.2,20.1,4.2,101151.0,23.5,5.4,35421.0,63602.0,79.2
Сахалинская область,Южно-Сахалинск,2014,1825166.7,37.9,1.4,68621.2,19.0,2.9,59708.9,71024.3,81.0
Сахалинская область,Южно-Сахалинск,2015,2744536.8,41.2,1.5,259183.8,17.1,3.4,76224.7,78818.0,82.3
Сахалинская область,Южно-Сахалинск,2016,2529736.8,45.4,2.4,123594.7,24.4,4.1,58126.5,84495.6,80.1
Сахалинская область,Южно-Сахалинск,2017,2534557.3,49.7,2.4,109308.6,23.6,2.3,47180.9,88147.7,78.9
Сахалинская область,Южно-Сахалинск,2018,2737490.0,56.4,3.1,144238.6,20.5,2.9,39578.6,95403.1,78.7
Сахалинская область,Южно-Сахалинск,2019,2712009.4,59.4,8.3,141303.7,30.1,11.4,47844.2,107140.2,77.6
Свердловская область,Екатеринбург,2008,306682.0,39.6,13.0,,29.4,8.5,75814.0,22745.4,451.7
Свердловская область,Екатеринбург,2009,331326.2,35.8,11.1,,33.8,11.7,48359.0,23216.6,435.7
Свердловская область,Екатеринбург,2010,638547.0,38.5,13.3,50513.0,19.5,7.3,63157.8,26109.9,430.8
Свердловская область,Екатеринбург,2011,828886.0,36.1,13.9,155092.6,11.1,2.9,134269.9,29586.4,437.5
Свердловская область,Екатеринбург,2012,962985.7,34.1,8.3,125280.9,9.2,5.1,141009.7,33498.8,447.4
Свердловская область,Екатеринбург,2013,1025924.6,40.8,9.2,125201.3,14.5,7.1,114225.0,37266.6,453.1
Свердловская область,Екатеринбург,2014,2299446.0,65.6,13.6,194477.9,14.5,7.6,103450.4,40224.8,449.6
Свердловская область,Екатеринбург,2015,2496786.3,65.6,15.1,125690.3,15.9,9.3,105644.1,41477.7,443.7
Свердловская область,Екатеринбург,2016,2836334.6,67.0,17.7,139680.9,12.5,7.7,110547.6,44063.0,441.2
Свердловская область,Екатеринбург,2017,1627587.4,41.0,12.1,141612.1,16.2,10.9,127819.3,47265.6,432.9
Свердловская область,Екатеринбург,2018,1616238.2,43.2,11.9,113326.1,13.4,8.7,137787.9,49746.0,475.8
Свердловская область,Екатеринбург,2019,1796320.0,43.4,12.3,162265.3,13.1,6.2,177624.2,54596.2,458.2
Свердловская область,Каменск-Уральский,2008,40641.4,49.8,24.1,,11.2,0.4,3402.2,16093.0,69.6
Свердловская область,Каменск-Уральский,2009,43800.3,50.1,21.7,,3.9,1.2,1618.1,15963.3,62.8
Свердловская область,Каменск-Уральский,2010,44593.2,50.0,20.8,2423.6,7.8,0.4,2239.9,18140.2,60.1
